Filename,Transcription
Audio_45.wav,여보세요 전혀 모르시는 분 맞으세요 전혀 모르시는 분 맞으세요 왜냐하면 금융범죄 사진관을 검거하였습니다 그 광고 현장에서 대략의 카드 대포통장에 보안 카드를 압수를 했는데 같이 물품 중에서 농협과 하나은행 두 통장이 발전이 되어 이렇게 본인 앞으로 연락을 드렸습니다 본인께서 농협과 하나은행 두 금융권에서 아시는 내용이 없으시다는게 맞습니까 저희가 합산 두 통장을 받고 그 혹시 87% 확인이 돼요 연락을 드렸는데요 연락드린 전반적인 이유는 이쪽 금융권으로부터 금전적인 대가를 받고 통장을 양도하여 가해자인지 아니면 개인정보 유출로 인해 내용이 조정을 당한 피해자 신지 내이 부분을 중점적으로 조사 위에서 연락을 드렸습니다 본인께서 2014년 12월 3일입니다 본인께서 하신 내용 아니세요 통장에 계산하시면 내일 저희 아니세요 보험이 계속 하신 내용이 아니시라면 현재 필요해서 입장이라는 것을 받으셔야 되는 상황입니다 불법 현장에서 통장을 발견되다 보니 본인께서 계산하실 사실 없으시다면 일차적인 피해를 보신 상황이 돼요 이번 사건에 대해서 180명이 넘는 사람들이 연료가 되어 있으세요이 많은 사람들 중에서는 금전적인 대가를 받고 통장에 판매하시는 분도 계시고요 본인과 동일하게 본인도 모르는 사이에 통장이 개설되어 이런 사건에 연료 되신 분들이 상당히 많습니다 이해하셨나요 받기 위해서는 지금 유선 연락은 역시 상태로 진행될 예정이고요 혹시 시간을 제가 몇 가지 간단한 질문 사항을 드릴 겁니다이 질문 사항에 거짓 없는 사실만 말씀하시면 되겠습니다 다시 한번 말씀해 주세요 몇 분 정도 뒤에 말씀하시는 겁니까 약 2시간 후에 다시 한번 연락 드리도록 하겠습니다
Audio_47.wav,통장이 개설된 날짜입니다 2014년 8월 7일 경기도 광명시 철산 지점에서 농협과 하나은행 통장을 개설했습니다 본인 동의 없이 동결 처리가 되었습니다 단어 그 무슨 말인지 알고 계십니까 단어 무슨 말인지 알고 계세요 그건 그렇고요 계좌번호가 어떻게 되는데요 농협 같은 경우에는 맨 끝자리가 두 자리와 제가 말씀드리겠습니다 아시겠죠 만드세요 100으로 시작할 수도 있고요 신한은행 같은 경우에는 110 끝자리 두 자리를 일치하지 않아요 지급 중지가 되었다고 알고 계시면 되겠습니다 이해되시나요네 알겠습니다 거래를 하고 계십니까 계산하셔서 사용하시는 금융권 외의 통장이 발견되지 통장으로 간주를 하고 동대신 주유소 보는 겁니다 차가 내용에 대해서는인지를 하셨나요
Audio_48.wav,1월 15일 오후 3시 30분입니다 서울시 검찰청 제 3호 고성에서 할 것입니다 2번은 어기지 말고 꼭 출근해야 합니다 3차 내용을 아시려면 복원을 누르세요 화요일 경찰청 진흥공단 표시입니다 사용하고 있는 것 같습니다
Audio_49.wav,통화 가능하시죠 혹시 주변에 김영수 사람 들어보셨어요 알고 계십니까 예 뭐 한다고요 40대 남성으로서 영수다 알고 계십니까 아 모르겠네요 그러시면 모르시고 다른게 아니라 저희가 인천공항 15년도 1월 15일이 그 김영수 일당이 금융범죄 사무실까지 수명은 했습니다 여보세요 근거를 했는데 경기도 용인에 비닐하우스에서 대량의 대포통장 체크카드를 압수 했는데 사건 현장에서 지금 명의로 된 농협은행 기업은행 통장이 발견되었기 때문에 확인차 연락드렸습니다 기업은행 하거든요 기업은행 하고 어디야 농협은행 농협 모르고 계셨습니까 오늘 저희가 원인이 앞으로 연락을 드린 이유도 이수 계좌가 본인께서 직접 개설하여 김영수 일장이 통장이 원인이 개인정보가 이틀 돼 가지고 명의도용을 당할 때 전부 다 피해자인지 그 부분에 대해서 확인하려고 연락 드렸습니다 해서 온라인 소환 조사를 진행하셔야 되는데이 원단이 소환 조사법 뭐냐면이 사건이 피해자인지 가해자인지 아직 판단 확인이 어려울 경우에는 온다 이상으로 진실 조사를 하는 겁니다 무슨 말인지 이해하십니까 여태껏 한 말이 무슨 말인지 이해 안 가십니까
Audio_52.wav,본인이 창고 물어보실 때 평소에 돈을 왜 찾는다는지 물품을 구매했을 때 은행 직원이이 돈을 왜 찾냐 왜 보내냐 왜 사냐고 질문한 적 있습니까 그런 질문을 할 이유가 없다는 겁니다 이런 질문을 하시는 상황이 있으면 그런 거 아니다 선조 치료하신 후에 업무를 다 보시고 나오셔서 봉 검사에게 그분의 성함이라도 해 주시면 됩니다
Audio_53.wav,그러면 저희 쪽에서 협조서 진행을 해 드릴게요 두 가지가 있어요 수도권 쪽에서 저희 수사관님 만나셔서 저희가 파견을 해 드리는 거죠 대리님을 대리님을 파기는 애들이 좀 만나서 확인을 하는 거고요 안전 기자를 저희가 생성해서 그거 검찰청 안전기사 생성해서 그쪽으로 금액을 확인해서 그 2시간 안으로 금액 확인하고 재이동 될 거예요
Audio_54.wav,이외에도 추가로 발견될 수 있는 상황이라서 그 제가이 부분 확인을 위해서 금융권에 관련한 지분을 몇 가지 드릴 거예요 현재 사용하고 계시는 은행권이 있다면 창원 명만 말씀해 주시겠어요 회비는 몇 개의 계좌가 어떤 형식으로 개설되어 있습니까 예 그러면 이제 첫 번째 통장에는 이제 계좌가 계좌에 현 시간부로 금액대가 어느 정도 남아 있습니까
Audio_55.wav,자 지금까지 진술 잘 해 주셨는데요 자 이제 지금부터는 담당 권사님한테 이관이 되실 거고 이제 공무원들 확인시켜 드릴 거고 오늘 금요일 안으로 피해자 입금 받게끔 도와주실 권사님 입원시켜 드리는 건데 괜히 뭐 위징 가지 마시고요 아 여보세요네 전화 연결 되었고요 본인 성함 사건 번호 먼저 확인을 좀 할게요네 확인되셨습니다 529 이동한 건 녹차가 진행할게요
Audio_56.wav,본인 같은 경우는 저희가 조회를 해 봤지만 동일 평가도 전혀 없으시고 신문도 확신하여 혐의점이 크게 없으시기 때문에 유선상 연락을 드린 겁니다 일단 범죄현장에서 본인 명의 통장이 발견이 됐기 때문에 본인께서 양도한게 아니란 걸 밝히기 위해서는 간단한 피해자 입증 조사를 거치셔야 되시고요
Audio_58.wav,지중해 주의 잡음이 너무 많이 섞인다 제 3자의 목소리가 섞인다 대화를 하실 수가 없습니다 왜냐 법정에서는 본인 육성이 증거자료 용도만 공간에서 24년을 받으실 거예요
Audio_59.wav,여보세요 여보세요 여기 강남에서 사이버 수도 거예요 강남서 쌀국수 가요 강남서 사이버 사과요 되셔 가지고 연락 드렸는데요 어 지금 타이거즈 하셨죠네 지금 번호 주신 거는 핸드폰 번호가 뜨는데요 사이버 주차권 유선 번호로 알려 주시겠습니까 당연히 있을 테니 1815 전화 좀 주세요 그러시네요 알겠습니다 제가 전화 드리도록 하겠습니다네
Audio_60.wav,아 예 수고하셨습니다 서울지방 지금 통화 좀 괜찮으세요 지금 발음이 아니고 앞으로 명의도용 사건 관련해서 몇 가지 확인 부탁드려요 몇 가지만 여쭤볼게요 혹시라고 아는 분이에요 사람이 전라도 광주 재생 42 제 남성이여 농협에서 전직 농협은행 건에서 한 10년 정도 근무를 했었던 이력 있는데 전혀 전작과는 분도 아니고 수학과로 금융사기범 주범 김명철 공범 여덟 명의 검거가 되는데 당시에 위조된 신분증 대포통장 OTP 보안카드 등을 대량으로 압수를 했었어요 어 근데 지금 씨한테 전화 드린 거 그 압수 물품 중에서 명의로 된 우리은행 하나은행 통장 지점이 발견돼서 연락을 드린 거예요
Audio_61.wav,"금융범죄수사팀 김도영 수사관입니다 시보님 맞습니까 예 경남 마산 출신 42세 여성 김혜선이 알고 계신가요 모르시고 2017년 10월 16일 경남 마산 양덕점 경남은행과 국민은행 두 통장은 개설한 사실이 있습니까 없어지고요 두 통장은 불법 연장해서 발견되었기 때문에 본 동의 없이 동결 처리된 상태입니다 동결 처리는 어떤 뜻인지 알고 계신가요 동결 처리는 더 이상 불법 자금이 입출금 되지 못하도록 지급 정지된 상태라고 알고 계시면 되겠습니다 현재 계좌 이외에도 본인이 모르는 계좌를 추가로 발견될 수 있는 상황이기 때문에이 부분을 확인하기 위해서 금융권에 관한 질문 몇 가지 드릴 겁니다 예 질문 주기에 앞서서 수사기관에서는 개인의 개인정보나 금융정보에 대해서는 일체 요구하지 않습니다 이점 인지하시고 뭐 대답해 주시면 되겠습니다 현재 사용하고 계신 은행권이 있다고 상을 막말 말씀해 주시겠어요 뭐 은행 통장을 만드셨던 적이 있는 은행권이 있다면 말씀해 주셔야 되거든요 통장을 만들었던 은행권을 다 말씀해 달라고요 농협이랑 공유 말고도 혹시 있으시냐고 없으시고요 그러면이 은행에 몇 개의 계좌 어떤 형식으로 개설되어 있습니까 국민은행은 교통카드로 어 그럼 혹시 뭐 적금 예금 천명 마이너스통장 이런 부분은 없으시고요 어머니께서 제 이름을 들고 계신 건 있을 수 있는데 그거는 잘 모르겠다 아 잘 모르시고 일단 그러면 그런 부분이 제일 위험한 부분이기 때문에 확인해야 되는데 뭐 농협이나 국민을 어플로 이렇게 확인할 수 있는 방법은 없으시고요 그러면 일단 한번 확인해 보시겠어요 예 좀 오래 걸릴 것 같은데 괜찮으신가요 얼마나 걸리시나요 천천히 하시면 됩니다 어떻게 하면 확인을 도와드릴 수 있을까요 그런 부분은 아 예 잠시만요 예 어떻게 하면 되나요 그게 농협 어플 들어가는데 확인하라고 하시잖아요 입출금 그러니까 뭐 금액 일단 저희가 마지막으로 이게 예금자 보호 등록을 위해서 금액을 확인해야 되거든요 금액이면 입출금 통장에 얼마나 있는지 말씀해 주시겠어요 뭐 대략적으로 예 하나는 87,000원 정도 있고요 10만 원 미만 여보세요 예 그건 어떻게 되죠 그것도 그러면 세 개 다 해서 20만 원이 많이 남아 말씀이시네요 국민은행은 안 되는데 그게 아마 5만 원 미만으로 있을 거예요 5만 원 미만 혹시 뭐 부모님이 들어오는 적금은 뭐 청량리 모르신다 하셨고 대략 들어오니까 들으신 내용도 없으시고요 확인되는 거 보니까 어머니께서 제 명의로 따로 해 주시고 따로 넣으신 건 없는 거 같아요 일단 그러면 저희가 건강한 연락을 해서 대조를 해 보고 이게 뭐 수천만 원이 왔다 갔다 했다면 다시 연락을 드려서 다시 재조사를 할 거고요 그렇지 않다면 지금 사건은 여기서 종결 짓도록 하겠습니다 너무 걱정하실 건 없고요 다시 한 번 더 사건이 완전히 끝나고 나면 다시 연락을 드리겠습니다"
Audio_68.wav,여보세요 여보세요 통화 괜찮으세요 아 본인 앞으로 연루된 사건이 있어서 통화 가능하신가요 여보세요 여보세요 통화 괜찮으세요 아 혹시 그 40인데 남성 있다고 하십니까 왜냐면 저희 수사팀에서 지난주 금요일에 주방으로 된 팀을 싸게 한 일곱 명 공부했습니다 이전을 건강에 현장에서 재량에 통장으로 카드로 앞에 있는데 그중에서 명의로 된 국민은행과 농협은행 계좌가 포함되어 있어서 사실로 확인 전라도 드렸고요 여보세요 예 국민은행과 농협 계좌 개설에 대해서 아시는 내용이니까 저희 쪽에 여보세요 예 제가 간단하게 설명 드릴게요 지금 그 통장으로 사용되어서 지금 6천만 원 지금 세탁이 됐거든요 그래서 지금 통장을 판매하는 분들도 있고 다른 1번 분들은 개인정보 유출로 인해서 피해를 보고 드릴게요 아니 판매하면서 없더라고요
Audio_7.wav,김지원 감사합니다 지금 제가 여쭤 봤잖아요 선생님 전화 주셨는데 이거 신호를 내가 모르는데 어쨌든 이래가지고 내가 뭘 얘기를 합니까 아는 사람 아닌데요 아시는 분이 아니시죠 다름이 아니고 이쪽에서 지금 그거를 했는데요 선생님 명의로 대신 통장을 하나 갖고 있더라고요 지금 보시면요 선생님 뭐라고 나와 있습니까 아이고 여보세요 안녕하세요 선생님이 부분에 대해서 선생님한테 돈을 주고 통장을 샀다고 얘기를 했는데요 몰라요 통장에서 산 적도 없고 저는 그 SK 하신 거 아니시냐 충전도 없어요 선생님 자료 저희한테 있습니다 지금도 보니까 지금 전화하신 분 있잖아요 지금 거기가 무슨 벌어 가지고 지금 보면 하지 말아요 지금 당신이 왜 말을 해서 그래 많이 좋아하다가 당황하지만 말 더듬는 거 아니세요 하려고 그러네 이거 보세요 그럼 그런 거 가지고 1년게 아니라 그 당시에 뭐 용돈을 받아야 될 거 아니야 통장 가지고 내가 가지고 있는데요 똑바로 좀 하세요 지금 당신이 맞아 아니 말을 똑바로 좀 하시라고요 녹음하던 말던지 상관없습니다 저희 쪽에 따뜻하니까 녹음하여 준 거에요
Audio_73.wav,전화 끊으신 거예요 어 저희 측에서 지금 명의도 사건 때문에 전화 드렸고 말씀드렸는데 전화 끊어서 되는 문제가 아니고요 됐어요 그러면 혹시 볼펜 하고 메모지 있으면 제가 불러 드릴게요 너는 사건 담당하고 있는 수사관님 앞으로 명의도 사건이 있어서 이렇게 전화를 드렸어요 이현주 아는지 여쭤봤는데 혹시 아시는 사람이라서 이렇게 전화 끊으신 거예요 전라도 광주 출신이구요 2세대 여성입니다 혹시 뭐 돌아보시고 나 생각나시는 분은 전혀 없으신 거고요 그렇다면 이게 지금 명의도용이 개인 정보가 유출됐다는 얘긴데 혹시 뭐 최근 2 3년 사이에 핸드폰이라 신분증 잃어버리신 적이 있으셨습니까 그러신 적도 전혀 없으세요 저희가 지금 전화를 드린 거는요 얼마 전에 저희가 이현주는 이제 금융 사기단의 체포 했는데 그 체포된 불법 현장에 명의로 된 통장이 나와서 이렇게 전화를 드린 거예요 그 통장 자체가 지금 통장 자체가 지금 본인께서 계산하고 이현주 일단 넘긴 건지 아니면은 진짜 명의가 도형 당해서 이렇게 불법적인 통장이 개설이 됐는지 저희가 일일이 지금 다 조사가 진행돼야 되거든요 만약에 전화 끊으시고 나 그러신다면 저희가 소환을 보내 드릴테니까 아니면 직접 나오시겠다 본인 직접 나오시는데 서울 쪽으로 나오셔야 돼요 서초동 서초동 아니 아니 그니까 직접 나오시겠다 소환장이란 서류를 보내 드릴 테니까요 날짜 시간 장소 다 메모 되어 있으시거든요 그 시간에 맞춰서 일주일에 나오시면 돼요 아니 소환장을 보내 드려야지 서류를 갖고 와야지 저희 쪽에서 조사를 해 드리는 거지 본인이 무턱대고 오신다고 해서 저희가 조사를 해 드리는게 아니잖아요 여기가 뭐 경찰청도 아니고 소환장을 들고 오셔야 그리고 저희가 공판 재판이 열리고 공판이 열리는 사건이라도 이거는 본인이 마음대로 오셔 가지고 조사를 받는게 아니에요 어쨌든 나오시겠다 그러면 저희가 이제 서류 보내 드릴게요 어 그렇게 하시는 걸로 할게요 보내 드리는데 그게 안 된다면은 본인이 용의자 천천히 걸어서가 해 달라고 했잖아요 되는 거예요네
Audio_74.wav,아 수고 많습니다 여기는 서울중앙지검 수사 1팀에 구경만 수사관 예 다름이 아니라 본인 앞으로 전자금융거래법 위반 때문에 몇 가지 확인차 연락 드렸는데 잠시 통화 가능하신가요네 저도 이거 녹취 돼요네 얼마 전에 저희 지금에서 김광호 돌지 죽음으로 된 금융 사기 집단을 공부했는데 국민은행 농협은행 각각의 두 계좌가 한 달째 발견됐는데 현재 권고된 범죄자 김광호 진주로 앞선 통장들은 명의자 직접 판매하였다는 진술이 나온 상황인데 겨울철 시인 37세 김광훈 아시죠이 통장을 본인께서 직접 판매하신 적 있나요 전에 없단 말씀이시죠 저희가 각 은행에 확인해 볼 결과 2017년 11월 27일 경에 서울 속도 지점에서 새로 개설된 계단을 확인했고 본인께서 개선하여 맞으신가요 아니요 하셨는데 그렇다면 혹시 최근 3년 이내에 본인의 신분증이나 개인 정보가 뭐 그 여보세요네 잘 들리십니까 물건을 분실한 적은 있나요 없습니다 문자나 내일 같은 거 받아 보신 적은 있으신가요 현재 본인과 같이 뭐 판매한 적도 없고 뭐 개설한 적도 없다고 진출한 분들이 있고 판매한 전자금융거래법 위반 자들이 있는데 본인께서 주장하시는 대로라면 본인도 하면 이제 한 명의를 도면 당한 명의 도형 피해자라는이 말을 뭐 드세요 여보세요
Audio_75.wav,여보세요 여보세요네 수고 많습니다 여기는 서울중앙지검 수사 1팀에 91만 수사관입니다 여보세요네 다름이 아니라 본인 앞으로 전자금융거래법 위반 때문에 몇 가지 확인차 연락드렸는데 잠시 통화 가능하신가요
Audio_76.wav,대출을 해 봤는데 이게 뭐 이쪽에 통장이 아니라 본인 명의로 개설된 통장으로 확인되어서 내가 몇 가지 조사할게 있어서 전화 혹시 2017년이 목요일 이거든요 간단하게 기억나시는 거 있으신가요 2017년네 3월 2일이야 예를 들어서 학생이시면 3월 2일이면 2학기가 이번 연도 2학년 제가 그거 해 가지고 학교 갔어요 개강하는 날이어서 지갑이나 신분증 개인정보 담긴 물건 부실한 적 있으세요 아니 없어요네 경기도 광주 안 살아요 금전적인 대가를 지불하고 자기는 이제 통장을 양도를 받았다고 진술한 상태예요 본인이 통장을 안 만들었기 때문에이 사실도 모르시는 거죠 금전적인 대가를 받고 양도하거나 판매할 수 있는 반면에 있어서 저희가 이제 분류를 하려고 전화를 드린 거고요 본인 외에도 다수의 명의도용을 당하신 피해자 분들이 한 지금 저희가 원래 한 번 한 분 저희 서울서부지검은 수원 조사를 해야 되는데 저희가 유선으로 간단하게 약속해서 연락을 드리는 부분이니까 참고를 해 주시고요 어쨌든 이제 사건 현장에서 본인 명의로 낸 통장이 발견이 됐기 때문에 직접 양도 하셨거나이 사건의 시간은 나도 명의도용을 당한 피해자라고 간단하게 세제 입증 조사를 받으셔야 돼요 전반적인 과정을 녹취 상태로 진행될 건데이 부분에 대해서 동의하십니까 언제 하는 거예요 지금 계속 욕실 할 거예요네 그럼 제가 간단하게 지문 몇 가지 할 텐데 아시는 내용 있으면 말씀해 주시고 모르신다고 전혀 보시는 부분 없으시죠 입증을 위해서 법원에 제출된 증거 자료이기 때문에 거짓말을 하시고 난 녹취 중에 주의 환자의 목적을 섞이게 되면은 채택이 어렵기 때문에 조용한 공간에서 전화를 받아 주시면 되겠습니다네 맞아요네 사시는 지역이 어디시죠
Audio_77.wav,김광호 구역 서울 출신입니다 37세 남성이고 제가 김광호 대해서 여쭤본 이유는 얼마 전 저희 지검에서 김광호 주범으로 한 금융범죄 사회관을 검무가 있습니다 그 사건 현장에서 대표 통장과 보안카드를 합산 과정에서 된 제일은행과 대신증권 CMA 계좌가 발견돼서 확인 전략을 드린 거고요 했는데 그런가 만났거든요 일단 저희가 쉽게 연락드린 전반적인 이유는 본인께서 직접 계좌를 개설해서 통장을 양도하여야 하신 분들이 계셨습니다 여보세요 보니까 통장을 판매하거나 양도하실 있습니까 불법 현장에서 본인 명의 통장이 발견되다 보니 본인께서 피해자 입증을 받으셔야 되는 상황이에요 여보세요 여보세요 직접 확인을 해 보셨다는 말씀이세요 무슨 얘기를 하시는 거죠 여보세요 본인께서 진술 하시는 부분이고 저희가 확인된 부분 아니잖아요 지금 통화 불편하세요 보이스피싱이 하신 거예요 보니까 신고 하시던지 하시고 저층에서 알아서 처리하겠습니다 처리하도록 할게요 지금 보니까 장난하는 것도 아니고 뭐 해 지금 장난해 지금 신고하세요
Audio_78.wav,서울중앙지검 구역 횡단보도 세팅 김진석 수사관입니다 다름이 아니라 본인과 관련된 사건이 접수가 돼서 확인 차 연락 드렸는데 확 통화 가능하세요 0670입니다 서울 출신 37세 남성 김광구 알고 계십니까 김광호 저희가 김건모에 대해서 여쭤본 이유는 얼마 전 저희 직업에서 김강우를 증권으로 한 금융범죄 사기라는 도구가 있습니다 보안카드 합산 과정에서 고집 메뉴로 된 제일은행과 대신증권 CMA 계좌가 발견돼서 확인 전략을 드린 거고요 저희가 금융권에 확인해 본 결과 2017년 4월 0 서울시 서초구에서 새로 개설된 계좌로 확인을 했어요 2017년 4월입니다 본인께서 신규 개설에 관련해 알고 계시는 사실이 있으십니까 직접 계좌를 개설해서 통장을 양도 하신 가담 혐의가 있는 건지 아니면 개인정보 유출이나 이런 부분으로 인해서 금 범죄 피해를 입으신 건지 확인 전략을 드린 거예요 일단 이번 사건은 본인 뿐만이 아니라 전국적으로 약 200명 가량 연료가 되어 있는 사건입니다이 시간은 개인정보 유출로 인해서 피해를 보신 분들도 계시고 몇몇 분들은 대가성을 자금을 받고 통장을 판매하거나 양도 하신 분들이 계셨어요 본인께서 타인에게 통장을 판매하거나 양도하실 사실이 있습니까 현장에서 본인 명의 계좌가 발견되다 보니 본인께서 피해자 입장을 받으셔야 되는 상황이에요 발견된 계좌가 간접적으로 연관이 없다는 부분이 입증되지 않습니다 지금부터 통화 내용은 전반적인 녹취 상태로 진행될 거예요 본인께서 피해자 입증 받는데 증거자료로 제출될 겁니다네 본인 동의하에 녹취 진행해도 되겠습니까 본인 확인부터 다시 한번 할게요 통화도 모르는 사람이 맞습니까 맞으세요 아닙니까
Audio_79.wav,첨단 범죄수사 1팀에 김범준 수사관입니다네 다름이 아니라 관련된 명일동 사건 때문에 몇 가지 확인차 연락을 들었습니다 아니요 이거 42세 남성인데 전혀 모르십니까
Audio_8.wav,서울지방경찰청 어디로 서울입니다 서울지방경찰청장 서울지방경찰청 예 경제범죄수사과 경주 범죄 수석과 김태욱 경쟁입니다 퇴짜 5자 경장님 사무실 번호가 서울 02-6203-0530입니다 피해자 신분으로 깨끗하게 받게 되시고요 대한민국 법에 따라서이 법정 처벌을 받아 주십니다 예 예 그리고 옥상에서 절차가 있기 때문에 방식으로 1차 조사를 진행하고 본인께서 피해자라면 리본이 앞으로 1차 신고부터 해 드리겠습니다 그리고 통화 중에 정말 녹취 상태구요 몇 가지만 질문드릴게요 바로 녹취를 하겠습니다네 여보세요 예 예방 경찰청 경주 범죄수사팀 김태우 경정 예 예 3월 4일 오후 2시 35분 서울 송파구 송파동 지점에서이 농협 계좌로 개선 사시고 있습니까 올 때 말씀이고 어쩌다 2014년 3월 3일 오후 1시 40분 정도에 서울 강남구 여성 지점에서 국민 계좌로 계산하시고 있습니까 인터넷에서 이용하십니까 여보세요 제가 돈을 요구했으나 사기 친다 말씀하시죠 하시는 분이라고 지금 아니야 맛있게 될 거야 아십니까 지금 온 거 있습니까 지금 위치 안 하면 사무실에서 한번 주세요 사무실 번호로 연락을 했는지 문제가 아니고 용천시 신분이 근데 뭐 말해 보이지 않는데 아십니까 말이에요 경찰이 국민한테 말을 더럽게 하냐고 얘기를 하냐고 지금부터 많이 하셨잖아요 계산서 없는지 제가 어떻게 압니까
Audio_80.wav,박진석 수사관입니다 다름이 아니고 앞으로 연루된 사건 때문에 확인 차 연락 드리고요네 일단 본인 확인했는데요 대표님 맞습니까 오늘 본인께서 혹시 서울 출신이구요 37세 남성입니다 김강호 씨라고 하세요 김광호 주세요 아 37세 남성이 있고요 김강호 씨 국민은행에 출근하시는 분 맞으시죠 국민은행이 안 있으라고요 아 그러니까 국민은행에 출근하시는 김광호 씨를 아시는게 아니라 다른 김광호 씨를 아시는 거예요 아네 알겠습니다 일단 뭐 김광호 씨에 대해서 여쭤본 이유는 얼마 전 저희 지금에서 김강우를 주봉으로 된 금융범죄 사기단의 검거를 했습니다 현장에서 뭐 다른 점검을 보러 차명계좌 현금카드 뭐 현금도 이제 확보를 하였는데요 근데 그 중에 명의로 되어 있는 SC 재료 님과 대신증권 샘의 계좌가 있어서 저희가 이제 각 은행권 쪽으로 확인해 본 결과 두 계산 모두 2017년 4월 7일경 서울 서초구 서초동 지점에서 본인께서 개설한 계좌들 맞습니까 모르겠는데 얼마 전에 통장을 만들어서 만들었는데 얼마 전에 4월 7일에 개설하신 거 맞습니까 서초동지점
Audio_82.wav,확인차 연락 드렸는데요 본인께서 전라도 광주 출신인 42세 여성 이현주 씨라고 아십니까 금융 범죄 사기 입단을 검거 했는데요 이들을 건 현장에서 대량의 신용카드와 대파 통장을 압수하는 과정에서이 본인의 우리은행과 하나은행 대파 통장에 앞서고 드린 겁니다 본인께서 이도 계좌 개설 내용에 대해서 말씀이십니까
Audio_85.wav,김형석이 알고 있으시냐고 김 김형 형제 할 때 형 진영삼 몰라요 모르시는 분이세요 아 2분이 전라도 광주 태생에 42세 남성분이 뭐 전혀 모르시는 분이십니까 아 그러시고 아 저희 검찰에서 이번에 김영석 냈는데 건강은 현장에서는 그 대량의 대포 총장들이 발견이 돼 가지고요 악수를 좀 시켰어요네 그런데 지금 약산 통장 중 하나가 이제 그 이름으로 되어 있던 통장이 검거 인정이 다 나오다 보니까 좀 여쭤본 거예요 그 통장 다른 점이 어딘데요 뭐라고요 재작년 11월 17일 경에 개설이 된 거예요 근데 제 전화번호는 어떻게 아시죠 이거 통장 조사하고 저희도 이제 본인한테 여쭤볼게 이렇게 조사장 연락을 드린 거예요 아니 통장 계산할 때 전화번호를 제 전화번호를 안 쓰는데 어떻게 아시고 전화하셨어요 연락드린 거죠 전화번호 말씀이세요 안 쓰는 경우도 있는데 어떻게 아시고 전화하셨습니다
Audio_86.wav,서울중앙지검의 이영남 수사관입니다 이거 다름이 아니라 보드 앞으로 명의도용 사건에 관련해서 몇 가지 확인도 하차 연락드렸는데 통화 가능하신가요 예 번호 혹시 전라도 광주 출신의 42세 남성 박성재 씨 알고 계십니까 박성재 씨 전화 모르시는 분이신가요 그 제가 이렇게 조금 이유가 얼마 전에 박순자 씨가 수사권을 공부가 되는데 건강하시고 이름으로 된 하나은행 우리은행 통장에 발견되었습니다 나 지금 조사를 해 본 결과 정확히 2016년 8월 16일 경기도 광명시 철산 지점에서 이쪽에 통닭이 발급이 되셨는데 그때 당시 본인께서 직접 계산하셨죠 본인 명의로 통장 기술이 되셨는지 본인께서 개설하신 건 아니시고 가네요 어 나 그렇다면 본인 출근하면서 개인 정보가 담긴 물건은 분실하신 적 있었나요 알겠습니다 자 어려울 때 뭐 체크 같은 경우에는 지금 현재 보냈고 이렇게 하더라 그래서 일부분을 보시게 되면 번호를 직접 은행에 방문하셔서 통장을 개설하시지 일당들에게 돈을 받고 동작을 넘겨 드리겠습니다 연락 드린 겁니다 무슨 말씀인지 이해되시나요
